Unnamed: 0,governorate,city_area,hotel_name,star_rating,latitude,longitude,num_reviews,avg_review_score,source,amenities,image_url,clean_price,reviews_bucket,property_type,accommodation_type,double_clean_price,single_RO,single_BB,single_HB,single_FB,single_AI,double_RO,double_BB,double_HB,double_FB,double_AI,single_RO_str,double_RO_str,single_BB_str,double_BB_str,single_HB_str,double_HB_str,single_FB_str,double_FB_str,single_AI_str,double_AI_str,score_review,score_reviews_count,score_price,best_value_score,single_FB_PriceUSD,double_FB_PriceUSD,single_FB_USD,double_FB_USD,core_score,comfort_score,leisure_score,amenity_score_0_1,price_usd,type_norm,median_price_usd,comp_stars,comp_type,comp_facilities,comp_price_lux,score,normalized_type,review_norm,amenities_norm,comfort_norm,leisure_norm,review_count_conf,base_quality_score,quality_score,price_usd_final,price_log,price_norm,type_luxury_score,type_business_score,type_economic_score,luxury_score,business_score,value_score_raw,value_score,economic_score,cluster_id,cluster_segment,premium_final_score,business_final_score,economic_final_score,market_segment,segment_confidence_rule,pca_1,pca_2,segment_confidence_cluster,segment_confidence,address
113,Red Sea - Hurghada,"Al Ahyaa, Hurghada (Al Ahyaa)",Riviera Aqua Park Resort,5,27.30500308,33.72622151,790.0,9.4,Booking,ac; bar; gym; pool; restaurant; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/694095869.webp?k=f0a98feb390ff84b7f44115c8a83a256c59debc6d1911d42bd88bf3011e76841&o=,4637,Very High,Resort,Resort,5348,4215,4607,5457,6193,6351,4832,5257,5998,6611,7996,"EGP 4,215","EGP 4,832","EGP 4,607","EGP 5,257","EGP 5,457","EGP 5,998","EGP 6,193","EGP 6,611","EGP 6,351","EGP 7,996",0.896551724,0.060696977,0.87352002,0.640037374,132.0187593,140.9294394,131.7659574,140.6595745,0.666666667,0.333333333,1.0,0.6333,136.212766,resort,175.7234043,1.0,1.0,0.7667,0.1859,8.2,resort,0.94,0.6333,0.333333333,1.0,0.9659190665946744,0.7633266665999999,0.7835859065994675,136.212766,4.921532757610445,0.531221234807217,1.0,0.3,0.0,0.7371127900907217,0.4588903949803609,0.1592158266929676,0.4748225096915374,0.3383022220905415,1,Premium,1.0,0.3677419921844732,0.3140911949922875,Premium,0.6322580078155268,-1.4535736296565296,-0.9531481238062924,0.4983138897350087,0.5652859487752677,"Riviera Aqua Park Resort, طريق الغردقه, الاسماعليه, الغردقة الجديدة, الاحياء, البحر الأحمر, 84509, مصر"
114,Red Sea - Hurghada,"Al Mamsha El Seyahi, Hurghada",Pickalbatros White Beach Resort - Hurghada,5,27.18386104,33.82553637,4588.0,9.3,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/488931424.webp?k=2e2837764821e1a3e37d740a90c75a332c1f6e10e1c47d74d86b201d895ac1c0&o=,8529,Very High,Resort,Resort,9215,7688,8674,9992,11031,12559,8571,9469,10905,11210,12989,"EGP 7,688","EGP 8,571","EGP 8,674","EGP 9,469","EGP 9,992","EGP 10,905","EGP 11,031","EGP 11,210","EGP 12,559","EGP 12,989",0.879310345,0.352873298,0.763542344,0.69243723,235.1524195,238.968237,234.7021277,238.5106383,1.0,0.666666667,1.0,0.9,236.606383,resort,175.7234043,1.0,1.0,0.8833,0.8668,9.51,resort,0.93,0.9,0.666666667,1.0,1.0,0.8783333334,0.89050000006,236.606383,5.47061545160576,0.6624060647011568,1.0,0.3,0.0,0.8815739398601156,0.5887869699950579,0.1627787600750874,0.4982222014870061,0.3309465575862207,1,Premium,1.0,0.4632657153053219,0.3104746376553692,Premium,0.5367342846946781,-2.0229272175312447,0.8426331216280043,0.6955825916277099,0.616158438161194,"Albatros White Beach Resort, شارع يوسف عفيفى, القرى السياحية, البلدة الجديدة, الغردقة, البحر الأحمر, 54811, مصر"
115,Red Sea - Hurghada,"Al Mamsha El Seyahi, Hurghada",Siva Grand Beach,5,27.18662393,33.82995129,3629.0,9.3,Booking,ac; bar; parking; pool; restaurant; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/292024921.webp?k=a4cbb55860b69de1ddebebe2428a1ff9c140dbc1baa9d6d93608c1079f57dad0&o=,6745,Very High,Other,Resort,7493,6374,6602,8367,8592,9117,6710,7648,8488,9540,9966,"EGP 6,374","EGP 6,710","EGP 6,602","EGP 7,648","EGP 8,367","EGP 8,488","EGP 8,592","EGP 9,540","EGP 9,117","EGP 9,966",0.879310345,0.279098392,0.813953488,0.682907545,183.1592411,203.3681518,182.8085106,202.9787234,1.0,0.333333333,0.5,0.7,192.893617,resort,175.7234043,1.0,1.0,0.4417,0.615,8.03,resort,0.93,0.7,0.333333333,0.5,1.0,0.7216666666,0.74949999994,192.893617,5.267309642676335,0.6138329840841159,1.0,0.3,0.0,0.6390499650184117,0.5190249824442058,0.1422927548947316,0.3636796333474085,0.3294712748487698,1,Premium,0.9488309224356736,0.4265028266215981,0.2819645273649063,Premium,0.5223280958140755,-1.40773303188376,-1.2471555096607454,0.3982665465406682,0.4602973211773718,"Grand Turkish Döner Kebab, شارع يوسف عفيفى, القرى السياحية, البلدة الجديدة, الغردقة, البحر الأحمر, 54811, مصر"
116,Red Sea - Hurghada,Hurghada,Redcon Suites,4,27.21251236,33.84109074,3587.0,9.3,Booking,ac; family_rooms; shuttle; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/516718843.webp?k=48dbb5579c9b8761c7848c1bfb0002f8fbe4e180ba7ea303fe5898bbb5bbea90&o=,2194,Very High,Other,Resort,2947,1966,2257,2598,2741,3130,2601,2989,3483,3703,4064,"EGP 1,966","EGP 2,601","EGP 2,257","EGP 2,989","EGP 2,598","EGP 3,483","EGP 2,741","EGP 3,703","EGP 3,130","EGP 4,064",0.879310345,0.275867374,0.942552771,0.71408806,58.43103816,78.93839267,58.31914894,78.78723404,0.666666667,0.666666667,0.0,0.5333,68.55319149,resort,61.20212766,0.75,1.0,0.2333,0.6399,6.54,resort,0.93,0.5333,0.666666667,0.0,1.0,0.7049933334,0.73449400006,68.55319149,4.242091805023329,0.368891686338735,1.0,0.3,0.0,0.4995465020238735,0.6301072510769368,0.1731442962149567,0.5662982290054963,0.4978754428901767,2,Business,0.7443493143981992,0.640246702116436,0.401670736310073,Premium,0.1041026122817632,-0.0672389880757188,-0.5021470698680306,0.3403627315131502,0.2222326718974567,"Redcon Suites, شارع الشيراتون, القرى السياحية, الفرسان, الهضبه, البحر الأحمر, 84532, مصر"
117,Red Sea - Hurghada,"Villages Road, Hurghada (Villages Road)",Pickalbatros Dana Beach Resort - Aqua Park,5,27.09673571,33.83149234,2433.0,9.3,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/496811467.webp?k=9dd3db02ee52f65cc73753d3c8010e713c43492c6ff63f4a71651b6a1cf1f073&o=,7570,Very High,Resort,Resort,8254,6616,7377,8605,9229,10071,7395,8395,10202,11088,12029,"EGP 6,616","EGP 7,395","EGP 7,377","EGP 8,395","EGP 8,605","EGP 10,202","EGP 9,229","EGP 11,088","EGP 10,071","EGP 12,029",0.879310345,0.187091315,0.79064116,0.64947734,196.7384353,236.3675123,196.3617021,235.9148936,1.0,0.666666667,1.0,0.9,216.1382979,resort,175.7234043,1.0,1.0,0.8833,0.7553,9.34,resort,0.93,0.9,0.666666667,1.0,1.0,0.8783333334,0.89050000006,216.1382979,5.380534468051421,0.6408842454315157,1.0,0.3,0.0,0.8794217579331515,0.5877108790315758,0.1655040043600905,0.5161203403229604,0.341515270032733,1,Premium,1.0,0.4628568007391987,0.3195066325257606,Premium,0.5371431992608012,-1.9565682488401608,0.8885804747414323,0.6929825344588356,0.6150628668598184,"Dana Beach Resort, طريق سهل حشيش, Long Beach, الغردقة, البحر الأحمر, 84517, مصر"
118,Red Sea - Hurghada,"Villages Road, Hurghada (Villages Road)",Sunrise Mamlouk Palace Resort,5,27.09959149,33.82742074,1437.0,9.3,Booking,ac; bar; family_rooms; gym; parking; pool; restaurant; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/59923363.webp?k=4767d55daa26c80be043745e1eb5cafa81cdc2fbe67cc4550a2098b1816d0d96&o=,5625,Very High,Resort,Resort,6375,4859,5673,6433,7042,8321,5620,6447,7503,7894,9360,"EGP 4,859","EGP 5,620","EGP 5,673","EGP 6,447","EGP 6,433","EGP 7,503","EGP 7,042","EGP 7,894","EGP 8,321","EGP 9,360",0.879310345,0.110470036,0.845601741,0.640231101,150.1172458,168.2796845,149.8297872,167.9574468,1.0,0.666666667,1.0,0.9,158.893617,resort,175.7234043,1.0,1.0,0.8833,0.3759,8.77,resort,0.93,0.9,0.666666667,1.0,1.0,0.8783333334,0.89050000006,158.893617,5.074508700343949,0.5677696877903864,1.0,0.3,0.0,0.8721103021690385,0.5840551511495193,0.1754849686235915,0.5816706783560994,0.3790807998725575,1,Premium,1.0,0.4614676241440173,0.3515810437143091,Premium,0.5385323758559827,-1.7222404087943013,1.057222137751007,0.637945454178226,0.5882389150171043,"Sunrise, طريق سهل حشيش, Long Beach, الغردقة, البحر الأحمر, 84517, مصر"
119,Red Sea - Hurghada,Hurghada,Sunrise Royal Makadi Resort,5,26.99971972,33.89458179,1245.0,9.3,Booking,ac; bar; family_rooms; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/346706478.webp?k=3eb8b6b82740e23939453ba7a3d1fb186ff428d58a4881cf7e768c9f0ce4803a&o=,5530,Very High,Resort,Resort,6310,4963,5586,6317,6796,7234,5388,6462,7446,8175,9035,"EGP 4,963","EGP 5,388","EGP 5,586","EGP 6,462","EGP 6,317","EGP 7,446","EGP 6,796","EGP 8,175","EGP 7,234","EGP 9,035",0.879310345,0.095699669,0.848286191,0.636471104,144.8731614,174.2698785,144.5957447,173.9361702,1.0,1.0,1.0,1.0,159.2659574,resort,175.7234043,1.0,1.0,1.0,0.3787,9.07,resort,0.93,1.0,1.0,1.0,1.0,0.965,0.9685,159.2659574,5.07683466900233,0.5683253997188905,1.0,0.3,0.0,0.9568325399718892,0.6894162699859445,0.1907684734965623,0.6820456405647071,0.4219008942538693,1,Premium,1.0,0.5441981825946589,0.3900971023349344,Premium,0.4558018174053411,-1.7416294053698116,2.552434296650665,0.3483516238521005,0.4020767206287208,"Makadi Bay, البحر الأحمر, 84651, مصر"
120,Red Sea - Hurghada,"Al Mamsha El Seyahi, Hurghada",Sunrise Aqua Joy Resort,5,27.16730134,33.8233611,4898.0,9.2,Booking,ac; bar; gym; pool; restaurant; shuttle; spa,https://cf.bstatic.com/xdata/images/hotel/square240/235507008.webp?k=5b6366004bd0f77860ec28e74c816a7b1c4db27c2815093a1764916b8e3dfa05&o=,5621,Very High,Resort,Resort,6271,4873,5546,6425,6820,7443,5892,6322,7524,7588,8802,"EGP 4,873","EGP 5,892","EGP 5,546","EGP 6,322","EGP 6,425","EGP 7,524","EGP 6,820","EGP 7,588","EGP 7,443","EGP 8,802",0.862068966,0.376721286,0.84571477,0.712376113,145.3847794,161.7565551,145.106383,161.4468085,0.333333333,0.666666667,1.0,0.5667,153.2765957,resort,175.7234043,1.0,1.0,0.8833,0.3315,8.71,resort,0.92,0.5667,0.666666667,1.0,1.0,0.8066733333999999,0.8260060000599999,153.2765957,5.038747067371919,0.5592256491793183,1.0,0.3,0.0,0.7779318983079317,0.541631949218966,0.1639308322119894,0.505788476249521,0.3477814368574686,1,Premium,1.0,0.437607527410407,0.3232410172926296,Premium,0.562392472589593,-1.4316689327055585,-0.1719920097502558,0.5070422169754913,0.5347173447825422,"SUNRISE Aqua Joy Resort, شارع يوسف عفيفى, القرى السياحية, البلدة الجديدة, الغردقة, البحر الأحمر, 54811, مصر"
121,Red Sea - Hurghada,Hurghada,Sunrise Holidays Resort -Adults Only,5,27.2090733,33.84555248,3480.0,9.2,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/169464781.webp?k=b2f2864fa30ad43d4691ae462fe4dd90b8501da384f9f67d7223f41261456743&o=,5801,Very High,Resort,Resort,6455,5198,5699,6772,7399,8342,5584,6547,7659,8405,8445,"EGP 5,198","EGP 5,584","EGP 5,699","EGP 6,547","EGP 6,772","EGP 7,659","EGP 7,399","EGP 8,405","EGP 8,342","EGP 8,445",0.862068966,0.267635972,0.840628444,0.678378937,157.7275634,179.1728842,157.4255319,178.8297872,1.0,0.666666667,1.0,0.9,168.1276596,resort,175.7234043,1.0,1.0,0.8833,0.4455,8.88,resort,0.92,0.9,0.666666667,1.0,1.0,0.8733333334,0.88600000006,168.1276596,5.130653812014017,0.5811836726133663,1.0,0.3,0.0,0.8734517006513366,0.5827258503906683,0.1726875428596115,0.5632984850879535,0.3695177352641104,1,Premium,1.0,0.4604224898556539,0.3433061297578979,Premium,0.5395775101443461,-1.7718947732785075,0.9885184385090616,0.6636153834726518,0.6015964468084989,"Sunrise Holidаys Resort, شارع الشيراتون, ´Hadaba, Sakkala, الهضبه, البحر الأحمر, 84532, مصر"
122,Red Sea - Hurghada,Hurghada,Bedcoin Hostel,3,27.21544629,33.839046,1221.0,9.2,Booking,ac; bar; parking; shuttle; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/493005384.webp?k=ef203c965a796b23ff3eab6a475de3f2e447f4884528351e7e8588c2a34e1313&o=,569,Very High,Hostel,Hostel,1360,486,579,684,690,839,1168,1378,1536,1647,1771,EGP 486,"EGP 1,168",EGP 579,"EGP 1,378",EGP 684,"EGP 1,536",EGP 690,"EGP 1,647",EGP 839,"EGP 1,771",0.862068966,0.093853373,0.988470994,0.663204795,14.70901727,35.10978469,14.68085106,35.04255319,1.0,0.333333333,0.25,0.65,24.86170213,hostel,24.86170213,0.5,0.3,0.2792,0.5,4.05,hostel,0.92,0.65,0.333333333,0.25,1.0,0.6816666666,0.71349999994,24.86170213,3.252763192136617,0.1325249109694533,0.15,0.05,1.0,0.3444191577069453,0.4494595787884727,0.2193519656348942,0.8697687424985496,0.8742640776746017,0,Economic,0.0,0.1107479732324196,0.8952108572143713,Economic,0.7844628839819516,4.617381749790865,0.0193290720841152,0.6197216999383549,0.7020922919601533,"La Passage, شارع 23, Hadaba, Sakkala, الهضبه, البحر الأحمر, 84532, مصر"
123,Red Sea - Hurghada,"Villages Road, Hurghada (Villages Road)",Beach Albatros The Club - Aqua Park,5,27.1228547,33.82436995,746.0,9.2,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/541096928.webp?k=046f245300745b3fbd88f767890ec34afdea33850edf661d4e1ed1966e2e4b8b&o=,6955,Very High,Other,Resort,7707,6552,6772,8040,9187,10082,7288,7817,8986,9591,10558,"EGP 6,552","EGP 7,288","EGP 6,772","EGP 7,817","EGP 8,040","EGP 8,986","EGP 9,187","EGP 9,591","EGP 10,082","EGP 10,558",0.862068966,0.057312101,0.808019441,0.607129525,195.8431038,204.45534,195.4680851,204.0638298,1.0,0.666666667,1.0,0.9,199.7659574,resort,175.7234043,1.0,1.0,0.8833,0.6581,9.2,resort,0.92,0.9,0.666666667,1.0,0.9576349713469764,0.8733333334,0.8817634971946977,199.7659574,5.302139838584357,0.6221544871570308,1.0,0.3,0.0,0.877548782105703,0.5847743911178516,0.1663033273430456,0.5213699224622301,0.3462249251498441,1,Premium,1.0,0.4606925549881473,0.3233102902107703,Premium,0.5393074450118527,-1.907431950127396,0.8640540777986618,0.7025740993749032,0.620940772193378,"شارع النصر, إسكان مبارك 8, Sakkala, الهضبه, البحر الأحمر, 84517, مصر"
124,Red Sea - Hurghada,Hurghada,"The Oberoi Beach Resort, Sahl Hasheesh",5,27.07691472,33.87999058,427.0,9.2,Booking,ac; bar; gym; parking; pool; restaurant; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/67592056.webp?k=f421812aaec782f42f14bdc419729c18aeeb208e710af49d98c7a4a82561bccf&o=,8830,High,Resort,Resort,9456,7668,8676,10315,11238,12571,8770,9548,10818,11594,12479,"EGP 7,668","EGP 8,770","EGP 8,676","EGP 9,548","EGP 10,315","EGP 10,818","EGP 11,238","EGP 11,594","EGP 12,571","EGP 12,479",0.862068966,0.032771752,0.755036876,0.586521779,239.5651247,247.1541249,239.106383,246.6808511,1.0,0.333333333,1.0,0.8,242.893617,resort,175.7234043,1.0,1.0,0.7667,0.8992,9.27,resort,0.92,0.8,0.333333333,1.0,0.8770210246458281,0.7866666666,0.7957021024045827,242.893617,5.496732134317714,0.6686457670564288,1.0,0.3,0.0,0.797531243315643,0.4817656215928214,0.1447591192295474,0.3798775688967087,0.2787982059430205,1,Premium,1.0,0.377888521793822,0.2635153207685449,Premium,0.622111478206178,-2.02635793730388,-0.7677397018034084,0.6315651654055736,0.6268383218058757,"320, فندق اوبروى سهل حشيش, البحر الأحمر, 84521, مصر"
125,Red Sea - Hurghada,Hurghada,Serenity Alpha Beach - Ex Serenity Makadi Beach,5,26.97153483,33.91767561,2005.0,9.1,Booking,ac; bar; gym; parking; pool; restaurant; shuttle,https://cf.bstatic.com/xdata/images/hotel/square240/314020699.webp?k=aff9f3ccb672e0da90de6b65985da1e704af7b24217d342e7465c4d648a727a4&o=,4980,Very High,Other,Resort,5766,4417,4969,6062,6003,6725,5282,5857,6657,6937,7591,"EGP 4,417","EGP 5,282","EGP 4,969","EGP 5,857","EGP 6,062","EGP 6,657","EGP 6,003","EGP 6,937","EGP 6,725","EGP 7,591",0.844827586,0.154165705,0.863827743,0.642379061,127.9684502,147.8789171,127.7234043,147.5957447,0.666666667,0.666666667,0.75,0.6833,137.6595745,resort,175.7234043,1.0,1.0,0.7208,0.199,8.1,resort,0.91,0.6833,0.666666667,0.75,1.0,0.7999933334,0.81999400006,137.6595745,4.932021824852489,0.533727244406393,1.0,0.3,0.0,0.7455300578306394,0.5773490289803197,0.1662591994074408,0.5210801106745874,0.382631989860827,1,Premium,1.0,0.4704585777197215,0.3409997694192089,Premium,0.5295414222802786,-1.2727899548048307,0.0986145931118169,0.5891797436705237,0.5593605829754011,"Serenity Alpha Beach, النبيلة جراند باى مكادى, Makadi Beach, Makadi Bay, الغردقة, البحر الأحمر, 84651, مصر"
126,Red Sea - Hurghada,"Villages Road, Hurghada (Villages Road)",Desert Rose Resort,5,27.09516886,33.83424282,1543.0,9.0,Booking,ac; bar; gym; parking; pool; restaurant; spa,https://cf.bstatic.com/xdata/images/hotel/square240/645678608.webp?k=42f76b3047a967597aa9f780b31892ab362e62c0178183e56aaf7c9b58fd9f8c&o=,8200,Very High,Resort,Resort,8864,7555,8394,9729,10494,10836,8392,8755,10814,11467,12200,"EGP 7,555","EGP 8,392","EGP 8,394","EGP 8,755","EGP 9,729","EGP 10,814","EGP 10,494","EGP 11,467","EGP 10,836","EGP 12,200",0.827586207,0.11862451,0.772839018,0.6012109,223.704967,244.446813,223.2765957,243.9787234,0.666666667,0.333333333,1.0,0.6333,233.6276596,resort,175.7234043,1.0,1.0,0.7667,0.8512,9.19,resort,0.9,0.6333,0.333333333,1.0,1.0,0.7433266665999999,0.76899399994,233.6276596,5.457999830377855,0.6593919865980082,1.0,0.3,0.0,0.7499298652698009,0.4572989325699004,0.1408930054669427,0.3544867291619099,0.2690913578810668,1,Premium,1.0,0.3653862076693621,0.2545529139961101,Premium,0.6346137923306379,-1.8580475385004205,-1.3340156424247591,0.4888451907698392,0.5617294915502385,"منتجع دزرت روز, طريق سهل حشيش, Long Beach, الغردقة, البحر الأحمر, 84517, مصر"
127,Red Sea - Hurghada,"Al Mamsha El Seyahi, Hurghada",Iberotel Casa Del Mar Resort,5,27.15706365,33.82432267,610.0,9.0,Booking,ac; family_rooms; gym; parking; pool; restaurant; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/206960624.webp?k=1f5fc3915045f684dc5f65af595d33267504e9c545511527d4870cca868e287d&o=,7775,Very High,Resort,Resort,8514,6957,7790,8953,9644,10694,7412,8321,10216,11206,12165,"EGP 6,957","EGP 7,412","EGP 7,790","EGP 8,321","EGP 8,953","EGP 10,216","EGP 9,644","EGP 11,206","EGP 10,694","EGP 12,165",0.827586207,0.046849758,0.784848399,0.58268082,205.5851631,238.8829674,205.1914894,238.4255319,1.0,0.666666667,0.5,0.8,221.8085106,resort,175.7234043,1.0,1.0,0.5583,0.7872,8.58,resort,0.9,0.8,0.666666667,0.5,0.9285460497712796,0.7933333334000001,0.806854605037128,221.8085106,5.406312705707791,0.6470430877314066,1.0,0.3,0.0,0.7270376421631408,0.6200188211465704,0.1492430514027203,0.4093259530316958,0.3445409265185249,1,Premium,0.9986461181046276,0.5050963713401522,0.2962617641919404,Premium,0.4935497467644754,-1.5544966985330442,0.0151217786957981,0.6113057661406782,0.5524277564525768,"Iberotel Casa Del Mar Resort, شارع يوسف عفيفى, القرى السياحية, البلدة الجديدة, الغردقة, البحر الأحمر, 54811, مصر"
128,Red Sea - Hurghada,Hurghada,Boho Homes,4,27.19589462,33.82432816,528.0,9.0,Booking,ac; family_rooms; parking; pool; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/370889505.webp?k=cb30b99b5c724244eb23e97cc2d5bbd53286290879f422c49b771aee1f491c4a&o=,1896,Very High,Other,Resort,2587,1615,1876,2176,2368,2510,2336,2516,3223,3414,3515,"EGP 1,615","EGP 2,336","EGP 1,876","EGP 2,516","EGP 2,176","EGP 3,223","EGP 2,368","EGP 3,414","EGP 2,510","EGP 3,515",0.827586207,0.04054158,0.950973466,0.622319634,50.47964187,72.77765935,50.38297872,72.63829787,1.0,0.333333333,0.25,0.65,61.5106383,resort,61.20212766,0.75,1.0,0.2792,0.5062,6.46,resort,0.9,0.65,0.333333333,0.25,0.9076872218179765,0.6716666666000001,0.6952687221217977,61.5106383,4.135336755057801,0.3433861600797588,1.0,0.3,0.0,0.535505282617976,0.518502641243988,0.1681286829352981,0.5333580102805969,0.4625249437944369,2,Business,0.7501539741685221,0.5397965836273312,0.3823796420485494,Premium,0.2103573905411909,-0.3563683692784168,-1.1647028824526793,0.119001758294802,0.1646795744179965,"اللؤلؤة الزرقاء, القرى السياحية, El Kawther, الغردقة, البحر الأحمر, 54811, مصر"
129,Red Sea - Hurghada,"El Gouna, Hurghada",Doubletree By Hilton Mangroovy El Gouna Resort,5,27.416,33.673507,90.0,9.0,Booking,ac; gym; pool; restaurant; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/708909646.webp?k=de1fccbb15fcc5b40063120124b66b00928adfd096d6859cc1c1cdb718736df4&o=,8380,Medium,Resort,Resort,9003,7869,8427,10125,11048,11729,8535,9058,10765,11814,13166,"EGP 7,869","EGP 8,535","EGP 8,427","EGP 9,058","EGP 10,125","EGP 10,765","EGP 11,048","EGP 11,814","EGP 11,729","EGP 13,166",0.827586207,0.006846681,0.767752692,0.56640597,235.5148156,251.8439565,235.0638298,251.3617021,0.666666667,0.333333333,0.5,0.5333,243.212766,resort,175.7234043,1.0,1.0,0.4417,0.9008,8.46,resort,0.9,0.5333,0.333333333,0.5,0.6529193249154452,0.6733266666000001,0.6712859324315446,243.212766,5.498039837132495,0.6689581986321913,1.0,0.3,0.0,0.5978864864732192,0.4957772431716096,0.1220955017273308,0.2310334543298693,0.2641986625321704,1,Premium,0.9320791119643316,0.408282997596997,0.2241678991863083,Premium,0.5237961143673346,-1.47222991473445,-2.293901540020445,0.1645608618630158,0.3441784881151752,"1, مانجروفي الجونه, مانجروفي, الجونة, البحر الأحمر, 84513, مصر"
130,Red Sea - Hurghada,Hurghada,Sheraton Hostel - Hurghada,2,27.22148408,33.83747446,10.0,9.0,Booking,ac; bar; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/773847120.webp?k=65706c48f58c343d68a667f0f57d32461197698e6a0646ceec1506c2a509a151&o=,161,Low,Hostel,Hostel,815,138,161,193,211,223,746,797,949,1091,1096,EGP 138,EGP 746,EGP 161,EGP 797,EGP 193,EGP 949,EGP 211,"EGP 1,091",EGP 223,"EGP 1,096",0.827586207,0.000692361,1.0,0.622621501,4.497974845,23.25730122,4.489361702,23.21276596,0.666666667,0.0,0.25,0.3833,13.85106383,hostel,19.74468085,0.25,0.3,0.1625,0.0628,2.1,hostel,0.9,0.3833,0.0,0.25,0.3470806750845547,0.55166,0.5312020675084556,13.85106383,2.6980715010666403,0.0,0.15,0.05,1.0,0.199824,0.313496,0.1968821312920925,0.722197305728106,0.8308892637556826,0,Economic,0.0,0.0038727281010146,0.8537856545443328,Economic,0.8499129264433181,5.052275891973625,-2.4047854521932925,0.4075190011839692,0.6287159638136437,"شارع الشيراتون, الميناء, الفرسان, الهضبه, البحر الأحمر, 84532, مصر"
131,Red Sea - Hurghada,Hurghada,Zak Inn,4,27.21321536,33.84007958,2289.0,8.9,Booking,ac; family_rooms; parking; pool; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/195292300.webp?k=1e8db3b9f6999f4b32ffe25172de44517d018158d3a9381c7b67629c891f4321&o=,1456,Very High,Other,Inn / Guest House,2168,1256,1437,1699,1888,2059,1923,2159,2552,2801,3227,"EGP 1,256","EGP 1,923","EGP 1,437","EGP 2,159","EGP 1,699","EGP 2,552","EGP 1,888","EGP 2,801","EGP 2,059","EGP 3,227",0.810344828,0.17601354,0.963406708,0.658310911,40.24728203,59.71008314,40.17021277,59.59574468,1.0,0.333333333,0.25,0.65,49.88297872,inn / guest house,73.10638298,0.75,0.6,0.2792,0.0286,4.94,guest_house,0.89,0.65,0.333333333,0.25,1.0,0.6666666666,0.69999999994,49.88297872,3.929528461343389,0.294215194946559,0.25,0.15,0.85,0.3805881861046559,0.4765440929873279,0.1781384221608846,0.5990973289013627,0.708341026120165,0,Economic,0.0,0.2714200886279846,0.7446036430504248,Economic,0.4731835544224402,3.314153949220166,-0.7522191883958222,0.7012034249445176,0.587193489683479,"´Hadaba, Sakkala, الهضبه, البحر الأحمر, 84532, مصر"
132,Red Sea - Hurghada,"Sahl Hasheesh, Hurghada (Sahl Hasheesh)",Flow Spectrum Resort Sahl Hasheesh,5,27.0386296,33.88006148,873.0,8.9,Booking,ac; bar; family_rooms; gym; parking; pool; restaurant; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/610168640.webp?k=4de54ad79829e43375f9780ba75151601049838663069471b36cca93b6ace3d1&o=,4889,Very High,Resort,Resort,5634,4330,5032,5861,6041,6455,4925,5506,6455,7510,8052,"EGP 4,330","EGP 4,925","EGP 5,032","EGP 5,506","EGP 5,861","EGP 6,455","EGP 6,041","EGP 7,510","EGP 6,455","EGP 8,052",0.810344828,0.067082083,0.866399164,0.601379588,128.778512,160.0937966,128.5319149,159.787234,1.0,0.666666667,1.0,0.9,144.1595745,resort,175.7234043,1.0,1.0,0.8833,0.2558,8.59,resort,0.89,0.9,0.666666667,1.0,0.9803619598620156,0.8583333334,0.8705361960462015,144.1595745,4.977833651092296,0.5446724384511556,1.0,0.3,0.0,0.8698005772351155,0.5749002886825577,0.1748825406922101,0.5777142114757341,0.3803191059308959,1,Premium,1.0,0.4555931199249161,0.3521311859284385,Premium,0.5444068800750839,-1.6709675775883626,0.9538234390292072,0.6536432003259676,0.5990250402005257,"B8, منتجع باراديس جاردنز, Sahl Hasheesh, البحر الأحمر, 84521, مصر"
